Octave version 3.8.1
Minc-tool-kit version 0.3.18-20130531
NIAK quarantine /home/pbellec/git/niak/commands/misc/niak_gb_vars.m

Pipeline started on 15-Apr-2016 17:42:28
user: pbellec, host: lg-1r17-n02, system: unix
**********************************************
.15-Apr-2016 17:43:44 summary_template submitted  (1 run / 0 fail / 0 done / 1932 left)
15-Apr-2016 17:43:44 report_X0020008  submitted  (31 run / 0 fail / 0 done / 1902 left)
15-Apr-2016 17:43:44 report_X0020010  submitted  (32 run / 0 fail / 0 done / 1901 left)
15-Apr-2016 17:43:44 report_X0020014  submitted  (33 run / 0 fail / 0 done / 1900 left)
15-Apr-2016 17:43:44 report_X0020015  submitted  (34 run / 0 fail / 0 done / 1899 left)
15-Apr-2016 17:43:44 report_X0020016  submitted  (35 run / 0 fail / 0 done / 1898 left)
15-Apr-2016 17:43:44 report_X0020017  submitted  (36 run / 0 fail / 0 done / 1897 left)
15-Apr-2016 17:43:44 report_X0020021  submitted  (37 run / 0 fail / 0 done / 1896 left)
15-Apr-2016 17:43:44 report_X0020022  submitted  (38 run / 0 fail / 0 done / 1895 left)
15-Apr-2016 17:43:44 report_X1018959  submitted  (39 run / 0 fail / 0 done / 1894 left)
15-Apr-2016 17:43:44 report_X1019436  submitted  (40 run / 0 fail / 0 done / 1893 left)
15-Apr-2016 17:43:44 report_X1043241  submitted  (41 run / 0 fail / 0 done / 1892 left)
15-Apr-2016 17:43:44 report_X1266183  submitted  (42 run / 0 fail / 0 done / 1891 left)
15-Apr-2016 17:43:44 report_X1535233  submitted  (43 run / 0 fail / 0 done / 1890 left)
15-Apr-2016 17:43:44 report_X1541812  submitted  (44 run / 0 fail / 0 done / 1889 left)
15-Apr-2016 17:43:44 report_X1577042  submitted  (45 run / 0 fail / 0 done / 1888 left)
15-Apr-2016 17:43:44 report_X1594156  submitted  (46 run / 0 fail / 0 done / 1887 left)
15-Apr-2016 17:43:44 report_X1623716  submitted  (47 run / 0 fail / 0 done / 1886 left)
15-Apr-2016 17:43:44 report_X1638334  submitted  (48 run / 0 fail / 0 done / 1885 left)
15-Apr-2016 17:43:44 report_X1652369  submitted  (49 run / 0 fail / 0 done / 1884 left)
15-Apr-2016 17:43:44 report_X1686265  submitted  (50 run / 0 fail / 0 done / 1883 left)
15-Apr-2016 17:43:44 report_X1692275  submitted  (51 run / 0 fail / 0 done / 1882 left)
15-Apr-2016 17:43:44 report_X1735881  submitted  (52 run / 0 fail / 0 done / 1881 left)
15-Apr-2016 17:43:44 report_X1779922  submitted  (53 run / 0 fail / 0 done / 1880 left)
15-Apr-2016 17:43:44 report_X1842819  submitted  (54 run / 0 fail / 0 done / 1879 left)
15-Apr-2016 17:43:44 report_X1846346  submitted  (55 run / 0 fail / 0 done / 1878 left)
15-Apr-2016 17:43:44 report_X1873761  submitted  (56 run / 0 fail / 0 done / 1877 left)
15-Apr-2016 17:43:44 report_X1962503  submitted  (57 run / 0 fail / 0 done / 1876 left)
15-Apr-2016 17:43:44 report_X1988015  submitted  (58 run / 0 fail / 0 done / 1875 left)
15-Apr-2016 17:43:44 report_X1996183  submitted  (59 run / 0 fail / 0 done / 1874 left)
15-Apr-2016 17:43:44 report_X2014113  submitted  (60 run / 0 fail / 0 done / 1873 left)
15-Apr-2016 17:43:44 report_X2018106  submitted  (61 run / 0 fail / 0 done / 1872 left)
15-Apr-2016 17:43:44 report_X2026113  submitted  (62 run / 0 fail / 0 done / 1871 left)
15-Apr-2016 17:43:44 report_X2081148  submitted  (63 run / 0 fail / 0 done / 1870 left)
15-Apr-2016 17:43:49 report_X2104012  submitted  (64 run / 0 fail / 0 done / 1869 left)
15-Apr-2016 17:43:49 report_X2138826  submitted  (65 run / 0 fail / 0 done / 1868 left)
15-Apr-2016 17:43:49 report_X2299519  submitted  (66 run / 0 fail / 0 done / 1867 left)
15-Apr-2016 17:43:49 report_X2344857  submitted  (67 run / 0 fail / 0 done / 1866 left)
15-Apr-2016 17:43:49 report_X2360428  submitted  (68 run / 0 fail / 0 done / 1865 left)
15-Apr-2016 17:43:49 report_X2371032  submitted  (69 run / 0 fail / 0 done / 1864 left)
15-Apr-2016 17:43:49 report_X2554127  submitted  (70 run / 0 fail / 0 done / 1863 left)
15-Apr-2016 17:43:49 report_X2558999  submitted  (71 run / 0 fail / 0 done / 1862 left)
15-Apr-2016 17:43:49 report_X2572285  submitted  (72 run / 0 fail / 0 done / 1861 left)
15-Apr-2016 17:43:49 report_X2601925  submitted  (73 run / 0 fail / 0 done / 1860 left)
15-Apr-2016 17:43:49 report_X2618929  submitted  (74 run / 0 fail / 0 done / 1859 left)
15-Apr-2016 17:43:49 report_X2621228  submitted  (75 run / 0 fail / 0 done / 1858 left)
15-Apr-2016 17:43:49 report_X2640795  submitted  (76 run / 0 fail / 0 done / 1857 left)
15-Apr-2016 17:43:49 report_X2641332  submitted  (77 run / 0 fail / 0 done / 1856 left)
15-Apr-2016 17:43:49 report_X2703289  submitted  (78 run / 0 fail / 0 done / 1855 left)
15-Apr-2016 17:43:49 report_X2740232  submitted  (79 run / 0 fail / 0 done / 1854 left)
15-Apr-2016 17:43:49 report_X2768273  submitted  (80 run / 0 fail / 0 done / 1853 left)
15-Apr-2016 17:43:49 report_X2822304  submitted  (81 run / 0 fail / 0 done / 1852 left)
15-Apr-2016 17:43:49 report_X2903997  submitted  (82 run / 0 fail / 0 done / 1851 left)
15-Apr-2016 17:43:49 report_X2917777  submitted  (83 run / 0 fail / 0 done / 1850 left)
15-Apr-2016 17:43:49 report_X2930625  submitted  (84 run / 0 fail / 0 done / 1849 left)
15-Apr-2016 17:43:49 report_X3103809  submitted  (85 run / 0 fail / 0 done / 1848 left)
15-Apr-2016 17:43:49 report_X3119327  submitted  (86 run / 0 fail / 0 done / 1847 left)
15-Apr-2016 17:43:49 report_X3154996  submitted  (87 run / 0 fail / 0 done / 1846 left)
15-Apr-2016 17:43:49 report_X3160561  submitted  (88 run / 0 fail / 0 done / 1845 left)
15-Apr-2016 17:43:49 report_X3170319  submitted  (89 run / 0 fail / 0 done / 1844 left)
15-Apr-2016 17:43:49 report_X3310328  submitted  (90 run / 0 fail / 0 done / 1843 left)
15-Apr-2016 17:43:49 report_X3434578  submitted  (91 run / 0 fail / 0 done / 1842 left)
15-Apr-2016 17:43:49 report_X3486975  submitted  (92 run / 0 fail / 0 done / 1841 left)
15-Apr-2016 17:43:49 report_X3519022  submitted  (93 run / 0 fail / 0 done / 1840 left)
15-Apr-2016 17:43:49 report_X3611827  submitted  (94 run / 0 fail / 0 done / 1839 left)
15-Apr-2016 17:43:49 report_X3699991  submitted  (95 run / 0 fail / 0 done / 1838 left)
15-Apr-2016 17:43:49 report_X3713230  submitted  (96 run / 0 fail / 0 done / 1837 left)
15-Apr-2016 17:43:51 report_X3813783  submitted  (97 run / 0 fail / 0 done / 1836 left)
15-Apr-2016 17:43:51 report_X3884955  submitted  (98 run / 0 fail / 0 done / 1835 left)
15-Apr-2016 17:43:51 report_X3902469  submitted  (99 run / 0 fail / 0 done / 1834 left)
15-Apr-2016 17:43:51 report_X3912996  submitted  (100 run / 0 fail / 0 done / 1833 left)
15-Apr-2016 17:43:51 report_X3917422  submitted  (101 run / 0 fail / 0 done / 1832 left)
15-Apr-2016 17:43:51 report_X3972472  submitted  (102 run / 0 fail / 0 done / 1831 left)
15-Apr-2016 17:43:51 report_X3972956  submitted  (103 run / 0 fail / 0 done / 1830 left)
15-Apr-2016 17:43:51 report_X4104523  submitted  (104 run / 0 fail / 0 done / 1829 left)
15-Apr-2016 17:43:51 report_X4154182  submitted  (105 run / 0 fail / 0 done / 1828 left)
15-Apr-2016 17:43:51 report_X4275075  submitted  (106 run / 0 fail / 0 done / 1827 left)
15-Apr-2016 17:43:51 report_X4362730  submitted  (107 run / 0 fail / 0 done / 1826 left)
15-Apr-2016 17:43:52 report_X4601682  submitted  (108 run / 0 fail / 0 done / 1825 left)
15-Apr-2016 17:43:52 report_X5216908  submitted  (109 run / 0 fail / 0 done / 1824 left)
15-Apr-2016 17:43:52 report_X6346605  submitted  (110 run / 0 fail / 0 done / 1823 left)
15-Apr-2016 17:43:52 report_X6453038  submitted  (111 run / 0 fail / 0 done / 1822 left)
15-Apr-2016 17:43:52 report_X7129258  submitted  (112 run / 0 fail / 0 done / 1821 left)
15-Apr-2016 17:43:52 report_X7415617  submitted  (113 run / 0 fail / 0 done / 1820 left)
15-Apr-2016 17:43:52 report_X7774305  submitted  (114 run / 0 fail / 0 done / 1819 left)
15-Apr-2016 17:43:52 report_X8083695  submitted  (115 run / 0 fail / 0 done / 1818 left)
15-Apr-2016 17:43:52 report_X8263351  submitted  (116 run / 0 fail / 0 done / 1817 left)
15-Apr-2016 17:43:52 report_X8337695  submitted  (117 run / 0 fail / 0 done / 1816 left)
15-Apr-2016 17:43:52 report_X8432725  submitted  (118 run / 0 fail / 0 done / 1815 left)
15-Apr-2016 17:43:52 report_X8628223  submitted  (119 run / 0 fail / 0 done / 1814 left)
15-Apr-2016 17:43:52 report_X8658218  submitted  (120 run / 0 fail / 0 done / 1813 left)
15-Apr-2016 17:43:52 report_X9922944  submitted  (121 run / 0 fail / 0 done / 1812 left)
15-Apr-2016 17:43:52 report_X0010001  submitted  (122 run / 0 fail / 0 done / 1811 left)
15-Apr-2016 17:43:52 report_X0010002  submitted  (123 run / 0 fail / 0 done / 1810 left)
15-Apr-2016 17:43:52 report_X0010003  submitted  (124 run / 0 fail / 0 done / 1809 left)
15-Apr-2016 17:43:52 report_X0010004  submitted  (125 run / 0 fail / 0 done / 1808 left)
15-Apr-2016 17:43:52 report_X0010005  submitted  (126 run / 0 fail / 0 done / 1807 left)
15-Apr-2016 17:43:52 report_X0010006  submitted  (127 run / 0 fail / 0 done / 1806 left)
15-Apr-2016 17:43:52 report_X0010007  submitted  (128 run / 0 fail / 0 done / 1805 left)
15-Apr-2016 17:43:52 report_X0010008  submitted  (129 run / 0 fail / 0 done / 1804 left)
15-Apr-2016 17:43:52 report_X0010009  submitted  (130 run / 0 fail / 0 done / 1803 left)
15-Apr-2016 17:43:52 report_X0010010  submitted  (131 run / 0 fail / 0 done / 1802 left)
15-Apr-2016 17:43:52 report_X0010011  submitted  (132 run / 0 fail / 0 done / 1801 left)
15-Apr-2016 17:43:55 report_X0010012  submitted  (133 run / 0 fail / 0 done / 1800 left)
15-Apr-2016 17:43:55 report_X0010013  submitted  (134 run / 0 fail / 0 done / 1799 left)
15-Apr-2016 17:43:55 report_X0010014  submitted  (135 run / 0 fail / 0 done / 1798 left)
15-Apr-2016 17:43:55 report_X0010015  submitted  (136 run / 0 fail / 0 done / 1797 left)
15-Apr-2016 17:43:55 report_X0010017  submitted  (137 run / 0 fail / 0 done / 1796 left)
15-Apr-2016 17:43:55 report_X0010018  submitted  (138 run / 0 fail / 0 done / 1795 left)
15-Apr-2016 17:43:55 report_X0010019  submitted  (139 run / 0 fail / 0 done / 1794 left)
15-Apr-2016 17:43:55 report_X0010020  submitted  (140 run / 0 fail / 0 done / 1793 left)
15-Apr-2016 17:43:55 report_X0010021  submitted  (141 run / 0 fail / 0 done / 1792 left)
15-Apr-2016 17:43:55 report_X0010022  submitted  (142 run / 0 fail / 0 done / 1791 left)
15-Apr-2016 17:43:55 report_X0010023  submitted  (143 run / 0 fail / 0 done / 1790 left)
15-Apr-2016 17:43:55 report_X0010024  submitted  (144 run / 0 fail / 0 done / 1789 left)
15-Apr-2016 17:43:55 report_X0010025  submitted  (145 run / 0 fail / 0 done / 1788 left)
15-Apr-2016 17:43:55 report_X0010026  submitted  (146 run / 0 fail / 0 done / 1787 left)
15-Apr-2016 17:43:55 report_X0010028  submitted  (147 run / 0 fail / 0 done / 1786 left)
15-Apr-2016 17:43:55 report_X0010029  submitted  (148 run / 0 fail / 0 done / 1785 left)
15-Apr-2016 17:43:55 report_X0010030  submitted  (149 run / 0 fail / 0 done / 1784 left)
15-Apr-2016 17:43:55 report_X0010031  submitted  (150 run / 0 fail / 0 done / 1783 left)
15-Apr-2016 17:43:55 report_X0010032  submitted  (151 run / 0 fail / 0 done / 1782 left)
15-Apr-2016 17:43:55 report_X0010033  submitted  (152 run / 0 fail / 0 done / 1781 left)
15-Apr-2016 17:43:55 report_X0010034  submitted  (153 run / 0 fail / 0 done / 1780 left)
15-Apr-2016 17:43:55 report_X0010035  submitted  (154 run / 0 fail / 0 done / 1779 left)
15-Apr-2016 17:43:55 report_X0010036  submitted  (155 run / 0 fail / 0 done / 1778 left)
15-Apr-2016 17:43:55 report_X0010037  submitted  (156 run / 0 fail / 0 done / 1777 left)
15-Apr-2016 17:43:55 report_X0010038  submitted  (157 run / 0 fail / 0 done / 1776 left)
15-Apr-2016 17:43:55 report_X0010039  submitted  (158 run / 0 fail / 0 done / 1775 left)
15-Apr-2016 17:43:55 report_X0010040  submitted  (159 run / 0 fail / 0 done / 1774 left)
15-Apr-2016 17:43:55 report_X0010041  submitted  (160 run / 0 fail / 0 done / 1773 left)
15-Apr-2016 17:43:55 report_X0010042  submitted  (161 run / 0 fail / 0 done / 1772 left)
15-Apr-2016 17:43:55 report_X0010043  submitted  (162 run / 0 fail / 0 done / 1771 left)
15-Apr-2016 17:43:55 report_X0010044  submitted  (163 run / 0 fail / 0 done / 1770 left)
15-Apr-2016 17:43:55 report_X0010045  submitted  (164 run / 0 fail / 0 done / 1769 left)
15-Apr-2016 17:43:55 report_X0010046  submitted  (165 run / 0 fail / 0 done / 1768 left)
15-Apr-2016 17:43:55 report_X0010047  submitted  (166 run / 0 fail / 0 done / 1767 left)
15-Apr-2016 17:43:55 report_X0010048  submitted  (167 run / 0 fail / 0 done / 1766 left)
15-Apr-2016 17:43:55 report_X0010049  submitted  (168 run / 0 fail / 0 done / 1765 left)
15-Apr-2016 17:43:55 report_X0010050  submitted  (169 run / 0 fail / 0 done / 1764 left)
15-Apr-2016 17:43:55 report_X0010051  submitted  (170 run / 0 fail / 0 done / 1763 left)
15-Apr-2016 17:43:55 report_X0010052  submitted  (171 run / 0 fail / 0 done / 1762 left)
15-Apr-2016 17:43:55 report_X0010053  submitted  (172 run / 0 fail / 0 done / 1761 left)
15-Apr-2016 17:43:55 report_X0010054  submitted  (173 run / 0 fail / 0 done / 1760 left)
15-Apr-2016 17:43:55 report_X0010056  submitted  (174 run / 0 fail / 0 done / 1759 left)
15-Apr-2016 17:43:55 report_X0010057  submitted  (175 run / 0 fail / 0 done / 1758 left)
15-Apr-2016 17:43:55 report_X0010058  submitted  (176 run / 0 fail / 0 done / 1757 left)
15-Apr-2016 17:43:55 report_X0010059  submitted  (177 run / 0 fail / 0 done / 1756 left)
15-Apr-2016 17:43:55 report_X0010060  submitted  (178 run / 0 fail / 0 done / 1755 left)
15-Apr-2016 17:43:55 report_X0010061  submitted  (179 run / 0 fail / 0 done / 1754 left)
15-Apr-2016 17:43:55 report_X0010062  submitted  (180 run / 0 fail / 0 done / 1753 left)
15-Apr-2016 17:43:55 report_X0010063  submitted  (181 run / 0 fail / 0 done / 1752 left)
15-Apr-2016 17:43:55 report_X0010064  submitted  (182 run / 0 fail / 0 done / 1751 left)
15-Apr-2016 17:43:55 report_X0010065  submitted  (183 run / 0 fail / 0 done / 1750 left)
15-Apr-2016 17:43:55 report_X0010066  submitted  (184 run / 0 fail / 0 done / 1749 left)
15-Apr-2016 17:43:55 report_X0010067  submitted  (185 run / 0 fail / 0 done / 1748 left)
15-Apr-2016 17:43:55 report_X0010068  submitted  (186 run / 0 fail / 0 done / 1747 left)
15-Apr-2016 17:43:55 report_X0010069  submitted  (187 run / 0 fail / 0 done / 1746 left)
15-Apr-2016 17:43:55 report_X0010070  submitted  (188 run / 0 fail / 0 done / 1745 left)
15-Apr-2016 17:43:55 report_X0010071  submitted  (189 run / 0 fail / 0 done / 1744 left)
15-Apr-2016 17:43:55 report_X0010072  submitted  (190 run / 0 fail / 0 done / 1743 left)
15-Apr-2016 17:43:55 report_X0010073  submitted  (191 run / 0 fail / 0 done / 1742 left)
15-Apr-2016 17:43:55 report_X0010074  submitted  (192 run / 0 fail / 0 done / 1741 left)
15-Apr-2016 17:43:55 report_X0010075  submitted  (193 run / 0 fail / 0 done / 1740 left)
15-Apr-2016 17:43:55 report_X0010076  submitted  (194 run / 0 fail / 0 done / 1739 left)
15-Apr-2016 17:43:55 report_X0010077  submitted  (195 run / 0 fail / 0 done / 1738 left)
15-Apr-2016 17:43:55 report_X0010078  submitted  (196 run / 0 fail / 0 done / 1737 left)
15-Apr-2016 17:43:55 report_X0010079  submitted  (197 run / 0 fail / 0 done / 1736 left)
15-Apr-2016 17:43:55 report_X0010080  submitted  (198 run / 0 fail / 0 done / 1735 left)
15-Apr-2016 17:43:55 report_X0010081  submitted  (199 run / 0 fail / 0 done / 1734 left)
15-Apr-2016 17:43:55 report_X0010082  submitted  (200 run / 0 fail / 0 done / 1733 left)
15-Apr-2016 17:43:55 report_X0010083  submitted  (201 run / 0 fail / 0 done / 1732 left)
15-Apr-2016 17:43:55 report_X0010084  submitted  (202 run / 0 fail / 0 done / 1731 left)
15-Apr-2016 17:43:55 report_X0010085  submitted  (203 run / 0 fail / 0 done / 1730 left)
15-Apr-2016 17:43:55 report_X0010086  submitted  (204 run / 0 fail / 0 done / 1729 left)
15-Apr-2016 17:43:55 report_X0010087  submitted  (205 run / 0 fail / 0 done / 1728 left)
15-Apr-2016 17:43:55 report_X0010088  submitted  (206 run / 0 fail / 0 done / 1727 left)
15-Apr-2016 17:43:55 report_X0010089  submitted  (207 run / 0 fail / 0 done / 1726 left)
15-Apr-2016 17:43:55 report_X0010090  submitted  (208 run / 0 fail / 0 done / 1725 left)
15-Apr-2016 17:43:55 report_X0010091  submitted  (209 run / 0 fail / 0 done / 1724 left)
15-Apr-2016 17:43:55 report_X0010092  submitted  (210 run / 0 fail / 0 done / 1723 left)
15-Apr-2016 17:43:55 report_X0010093  submitted  (211 run / 0 fail / 0 done / 1722 left)
15-Apr-2016 17:43:55 report_X0010094  submitted  (212 run / 0 fail / 0 done / 1721 left)
15-Apr-2016 17:43:55 report_X0010095  submitted  (213 run / 0 fail / 0 done / 1720 left)
15-Apr-2016 17:43:55 report_X0010096  submitted  (214 run / 0 fail / 0 done / 1719 left)
15-Apr-2016 17:43:55 report_X0010097  submitted  (215 run / 0 fail / 0 done / 1718 left)
15-Apr-2016 17:43:55 report_X0010099  submitted  (216 run / 0 fail / 0 done / 1717 left)
15-Apr-2016 17:43:55 report_X0010100  submitted  (217 run / 0 fail / 0 done / 1716 left)
15-Apr-2016 17:43:55 report_X0010101  submitted  (218 run / 0 fail / 0 done / 1715 left)
15-Apr-2016 17:43:55 report_X0010102  submitted  (219 run / 0 fail / 0 done / 1714 left)
15-Apr-2016 17:43:55 report_X0010103  submitted  (220 run / 0 fail / 0 done / 1713 left)
15-Apr-2016 17:43:55 report_X0010104  submitted  (221 run / 0 fail / 0 done / 1712 left)
15-Apr-2016 17:43:55 report_X0010106  submitted  (222 run / 0 fail / 0 done / 1711 left)
15-Apr-2016 17:43:55 report_X0010107  submitted  (223 run / 0 fail / 0 done / 1710 left)
15-Apr-2016 17:43:55 report_X0010108  submitted  (224 run / 0 fail / 0 done / 1709 left)
15-Apr-2016 17:43:55 report_X0010109  submitted  (225 run / 0 fail / 0 done / 1708 left)
15-Apr-2016 17:43:55 report_X0010110  submitted  (226 run / 0 fail / 0 done / 1707 left)
15-Apr-2016 17:43:55 report_X0010111  submitted  (227 run / 0 fail / 0 done / 1706 left)
15-Apr-2016 17:43:55 report_X0010112  submitted  (228 run / 0 fail / 0 done / 1705 left)
15-Apr-2016 17:43:55 report_X0010113  submitted  (229 run / 0 fail / 0 done / 1704 left)
15-Apr-2016 17:43:55 report_X0010114  submitted  (230 run / 0 fail / 0 done / 1703 left)
15-Apr-2016 17:43:55 report_X0010115  submitted  (231 run / 0 fail / 0 done / 1702 left)

15-Apr-2016 17:44:01 report_X0026004  finished   (230 run / 0 fail / 1 done / 1702 left)
15-Apr-2016 17:44:01 report_X0026042  finished   (229 run / 0 fail / 2 done / 1702 left)
15-Apr-2016 17:44:01 report_X0026043  finished   (228 run / 0 fail / 3 done / 1702 left)
15-Apr-2016 17:44:01 report_X0020001  finished   (227 run / 0 fail / 4 done / 1702 left)
15-Apr-2016 17:44:01 report_X0020002  finished   (226 run / 0 fail / 5 done / 1702 left)
15-Apr-2016 17:44:01 report_X0020003  finished   (225 run / 0 fail / 6 done / 1702 left)
15-Apr-2016 17:44:01 report_X0020008  finished   (224 run / 0 fail / 7 done / 1702 left)
15-Apr-2016 17:44:01 report_X0020010  finished   (223 run / 0 fail / 8 done / 1702 left)
15-Apr-2016 17:44:01 report_X0020014  finished   (222 run / 0 fail / 9 done / 1702 left)
15-Apr-2016 17:44:01 report_X0020015  finished   (221 run / 0 fail / 10 done / 1702 left)
15-Apr-2016 17:44:01 report_X0020017  finished   (220 run / 0 fail / 11 done / 1702 left)
15-Apr-2016 17:44:01 report_X0020021  finished   (219 run / 0 fail / 12 done / 1702 left)
15-Apr-2016 17:44:01 report_X0020022  finished   (218 run / 0 fail / 13 done / 1702 left)
15-Apr-2016 17:44:01 report_X2104012  finished   (217 run / 0 fail / 14 done / 1702 left)
15-Apr-2016 17:44:01 report_X2344857  finished   (216 run / 0 fail / 15 done / 1702 left)
15-Apr-2016 17:44:01 report_X2572285  finished   (215 run / 0 fail / 16 done / 1702 left)
15-Apr-2016 17:44:01 report_X2601925  finished   (214 run / 0 fail / 17 done / 1702 left)
15-Apr-2016 17:44:01 report_X2618929  finished   (213 run / 0 fail / 18 done / 1702 left)
15-Apr-2016 17:44:01 report_X0010116  submitted  (214 run / 0 fail / 18 done / 1701 left)
15-Apr-2016 17:44:01 report_X0010117  submitted  (215 run / 0 fail / 18 done / 1700 left)
15-Apr-2016 17:44:01 report_X0010118  submitted  (216 run / 0 fail / 18 done / 1699 left)
15-Apr-2016 17:44:01 report_X0010119  submitted  (217 run / 0 fail / 18 done / 1698 left)
15-Apr-2016 17:44:01 report_X0010120  submitted  (218 run / 0 fail / 18 done / 1697 left)
15-Apr-2016 17:44:01 report_X0010121  submitted  (219 run / 0 fail / 18 done / 1696 left)
15-Apr-2016 17:44:01 report_X0010122  submitted  (220 run / 0 fail / 18 done / 1695 left)
15-Apr-2016 17:44:01 report_X0010123  submitted  (221 run / 0 fail / 18 done / 1694 left)
15-Apr-2016 17:44:01 report_X0010124  submitted  (222 run / 0 fail / 18 done / 1693 left)
15-Apr-2016 17:44:01 report_X0010125  submitted  (223 run / 0 fail / 18 done / 1692 left)
15-Apr-2016 17:44:01 report_X0010126  submitted  (224 run / 0 fail / 18 done / 1691 left)
15-Apr-2016 17:44:01 report_X0010128  submitted  (225 run / 0 fail / 18 done / 1690 left)
15-Apr-2016 17:44:01 report_X0010129  submitted  (226 run / 0 fail / 18 done / 1689 left)
15-Apr-2016 17:44:01 report_X0021002  submitted  (227 run / 0 fail / 18 done / 1688 left)
15-Apr-2016 17:44:01 report_X0021003  submitted  (228 run / 0 fail / 18 done / 1687 left)
15-Apr-2016 17:44:01 report_X0021005  submitted  (229 run / 0 fail / 18 done / 1686 left)
15-Apr-2016 17:44:01 report_X0021006  submitted  (230 run / 0 fail / 18 done / 1685 left)
15-Apr-2016 17:44:01 report_X0021007  submitted  (231 run / 0 fail / 18 done / 1684 left)
15-Apr-2016 17:44:01 report_X0021008  submitted  (232 run / 0 fail / 18 done / 1683 left)
15-Apr-2016 17:44:01 report_X0021009  submitted  (233 run / 0 fail / 18 done / 1682 left)
15-Apr-2016 17:44:01 report_X0021010  submitted  (234 run / 0 fail / 18 done / 1681 left)
15-Apr-2016 17:44:01 report_X0021013  submitted  (235 run / 0 fail / 18 done / 1680 left)
15-Apr-2016 17:44:01 report_X0021014  submitted  (236 run / 0 fail / 18 done / 1679 left)
15-Apr-2016 17:44:01 report_X0021015  submitted  (237 run / 0 fail / 18 done / 1678 left)
15-Apr-2016 17:44:01 report_X0021016  submitted  (238 run / 0 fail / 18 done / 1677 left)
15-Apr-2016 17:44:01 report_X0021017  submitted  (239 run / 0 fail / 18 done / 1676 left)
15-Apr-2016 17:44:01 report_X0021018  submitted  (240 run / 0 fail / 18 done / 1675 left)
15-Apr-2016 17:44:01 report_X0021019  submitted  (241 run / 0 fail / 18 done / 1674 left)
15-Apr-2016 17:44:01 report_X0021020  submitted  (242 run / 0 fail / 18 done / 1673 left)
15-Apr-2016 17:44:01 report_X0021021  submitted  (243 run / 0 fail / 18 done / 1672 left)
15-Apr-2016 17:44:01 report_X0021022  submitted  (244 run / 0 fail / 18 done / 1671 left)
